id,EAP,HPL,MWS
id00468,0.0722969993948937,0.549395382404327,0.286628991365433
id00477,0.0855908393859863,0.235722601413727,0.538883090019226
id00478,0.405963540077209,0.214882045984268,0.250051379203796
id00479,0.383846133947372,0.480268180370331,0.211065471172333
id00481,0.210190370678902,0.297874599695206,0.567955076694489
id00486,0.660956919193268,0.221857279539108,0.251899510622025
id00487,0.123478427529335,0.248992443084717,0.180145397782326
id00488,0.215564638376236,0.579548954963684,0.473258286714554
id00491,0.552326142787933,0.171458661556244,0.144084289669991
id00492,0.211511418223381,0.491192311048508,0.382657408714294
id00493,0.236162424087524,0.187447667121887,0.541842937469482
id00494,0.569123804569244,0.321360021829605,0.344084352254868
id00497,0.228683367371559,0.423197478055954,0.114072747528553
id00500,0.202192857861519,0.196127206087112,0.779884696006775
id00502,0.645411789417267,0.380675315856934,0.115517474710941
id00503,0.215813085436821,0.448623150587082,0.104597888886929
id00504,0.138775169849396,0.192798554897308,0.605579912662506
id00509,0.325592696666718,0.358578234910965,0.219042554497719
id00511,0.105254754424095,0.680219888687134,0.175377562642097
id00513,0.569152534008026,0.179542720317841,0.670751452445984
id00517,0.770681083202362,0.140237331390381,0.175086379051209
id00525,0.0974962636828423,0.561811029911041,0.154162153601646
id00527,0.131822630763054,0.296966999769211,0.445891439914703
id00530,0.718052268028259,0.141221970319748,0.340663313865662
id00534,0.090158224105835,0.584002077579498,0.213445246219635
id00536,0.191789507865906,0.138547226786613,0.413059562444687
id00540,0.336386561393738,0.277450710535049,0.414815694093704
id00543,0.315343350172043,0.554823875427246,0.172124698758125
id00544,0.348270058631897,0.250442385673523,0.592923104763031
id00549,0.657469630241394,0.19473372399807,0.229785040020943
id00557,0.202199548482895,0.734459757804871,0.177291840314865
id00561,0.140330851078033,0.150227904319763,0.466429829597473
id00563,0.642929494380951,0.115312345325947,0.186291188001633
id00565,0.281723886728287,0.592057466506958,0.347278982400894
id00568,0.0753466114401817,0.212334737181664,0.503319323062897
id00571,0.180182635784149,0.19560781121254,0.30824738740921
id00573,0.0982182994484901,0.427748560905457,0.188433319330215
id00574,0.721599102020264,0.331322699785233,0.70315545797348
id00579,0.792368888854981,0.24092872440815,0.12290346622467
id00580,0.108701378107071,0.230247110128403,0.173941060900688
id00581,0.0989297106862068,0.128681018948555,0.472865641117096
id00583,0.358614236116409,0.641071856021881,0.267250269651413
id00585,0.30291074514389,0.552050530910492,0.259884029626846
id00586,0.338475078344345,0.245243832468987,0.716654896736145
id00592,0.463684946298599,0.202705606818199,0.125868901610374
id00595,0.191471919417381,0.37456202507019,0.157476201653481
id00599,0.344843149185181,0.23649226129055,0.244192689657211
id00600,0.311523824930191,0.388945758342743,0.429581880569458
id00603,0.329364150762558,0.556504130363464,0.326225429773331
id00608,0.359112083911896,0.188213929533958,0.660492897033691
id00613,0.459178239107132,0.255281925201416,0.213971853256226
id00617,0.265437692403793,0.773392021656036,0.125535234808922
id00618,0.27538412809372,0.1275804489851,0.295292377471924
id00626,0.537751376628876,0.099027544260025,0.241399958729744
id00627,0.215302377939224,0.543171286582947,0.463307619094849
id00628,0.246946260333061,0.26618480682373,0.155086904764175
id00630,0.532195806503296,0.190643861889839,0.0788684114813805
id00641,0.254549235105515,0.522830784320831,0.766044676303864
id00642,0.213254943490028,0.201778367161751,0.574395179748535
id00648,0.737353086471558,0.275390833616257,0.0962679088115692
id00652,0.0902092829346657,0.648246288299561,0.329336911439896
id00655,0.17243766784668,0.190774068236351,0.598042488098145
id00656,0.496325045824051,0.160979643464088,0.169625669717789
id00658,0.0751405581831932,0.233603313565254,0.232331812381744
id00659,0.428534358739853,0.410677015781403,0.562783658504486
id00670,0.554928541183472,0.355719655752182,0.231252983212471
id00678,0.228025257587433,0.473878145217896,0.205963358283043
id00681,0.217046216130257,0.174737125635147,0.598518013954163
id00684,0.683371782302856,0.351384669542313,0.253289818763733
id00686,0.149747505784035,0.2485591173172,0.14819210767746
id00687,0.166880711913109,0.257014274597168,0.254541665315628
id00692,0.59809547662735,0.494426608085632,0.506395280361176
id00696,0.203408166766167,0.548970639705658,0.23906309902668
id00697,0.198496356606483,0.237681403756142,0.56965959072113
id00699,0.518732130527496,0.213347986340523,0.219974532723427
id00701,0.322857648134232,0.601612746715546,0.210365861654282
id00703,0.158410206437111,0.131491482257843,0.369761824607849
id00718,0.578546047210693,0.266895800828934,0.355639219284058
id00721,0.154742509126663,0.528807878494263,0.274598956108093
id00722,0.266711413860321,0.277662992477417,0.610171318054199
id00731,0.496953457593918,0.193529143929482,0.205327898263931
id00735,0.284528791904449,0.557863116264343,0.184500768780708
id00737,0.218517795205116,0.226521775126457,0.525859355926514
id00744,0.85752683877945,0.215615138411522,0.0707242116332054
id00751,0.0821471884846687,0.607736527919769,0.4034164249897
id00753,0.0603260025382042,0.185005679726601,0.16541188955307
id00758,0.409493178129196,0.207257822155952,0.531648218631744
id00759,0.17643928527832,0.485618621110916,0.30293995141983
id00761,0.414067506790161,0.367752701044083,0.424302846193314
id00767,0.368820935487747,0.146628707647324,0.232198446989059
id00770,0.401019245386124,0.719742119312286,0.343498766422272
id00772,0.230159789323807,0.194936409592628,0.461532354354858
id00773,0.568870544433594,0.085321456193924,0.361631810665131
id00780,0.21809259057045,0.662966132164002,0.176835864782333
id00784,0.213036820292473,0.213770911097527,0.573143780231476
id00785,0.520138144493103,0.123262919485569,0.211648777127266
id00794,0.230164274573326,0.456571489572525,0.215207472443581
id00795,0.249697610735893,0.273991823196411,0.668704032897949
id00797,0.542440176010132,0.269436746835709,0.177937194705009
id00803,0.240721985697746,0.197820693254471,0.153358787298203
id00804,0.216837838292122,0.0687331110239029,0.481307983398438
id00812,0.67865115404129,0.733446180820465,0.303184479475021
id00814,0.157646045088768,0.400191068649292,0.215507492423058
id00820,0.163702815771103,0.258287250995636,0.716651558876038
id00821,0.579093217849731,0.341521739959717,0.106271915137768
id00823,0.20005302131176,0.420078188180923,0.177076533436775
id00828,0.220853805541992,0.15869976580143,0.388946533203125
id00831,0.393968731164932,0.421222060918808,0.441250681877136
id00835,0.465462148189545,0.393728524446487,0.169802725315094
id00837,0.140569105744362,0.1378323584795,0.7361079454422
id00841,0.451044708490372,0.468439161777496,0.112130187451839
id00842,0.0481048598885536,0.30612376332283,0.151761829853058
id00843,0.500850439071655,0.412907093763351,0.78228771686554
id00845,0.344393670558929,0.280969142913818,0.121145986020565
id00846,0.519686818122864,0.365678042173386,0.0965662896633148
id00847,0.135919541120529,0.324490606784821,0.314823180437088
id00850,0.436068594455719,0.309831380844116,0.387490689754486
id00858,0.309753507375717,0.415963679552078,0.297686070203781
id00860,0.254177868366241,0.372994422912598,0.306008487939835
id00865,0.383823156356812,0.211041927337646,0.241561427712441
id00868,0.479191154241562,0.527527272701263,0.452430069446564
id00869,0.13698573410511,0.221089228987694,0.36540475487709
id00873,0.589320778846741,0.251383483409882,0.496293157339096
id00874,0.253920078277588,0.458771824836731,0.138302087783813
id00876,0.156759142875671,0.351862132549286,0.497779250144959
id00878,0.552455127239227,0.189366072416306,0.260693460702896
id00879,0.250138938426971,0.703089416027069,0.241527318954468
id00882,0.197405904531479,0.143235355615616,0.224974825978279
id00886,0.732783257961273,0.153675243258476,0.225254118442535
id00896,0.107270561158657,0.574534833431244,0.549771070480347
id00901,0.159946233034134,0.221455246210098,0.435110569000244
id00902,0.378932505846024,0.204009890556335,0.364964157342911
id00903,0.364495515823364,0.146965011954308,0.199925258755684
id00906,0.256571978330612,0.342676848173142,0.567513883113861
id00907,0.58136785030365,0.510358154773712,0.227253720164299
id00910,0.228607133030891,0.544380128383637,0.205232441425323
id00911,0.190024971961975,0.169477865099907,0.687717735767365
id00916,0.391489654779434,0.286142021417618,0.124738730490208
id00926,0.241452842950821,0.525570213794708,0.187543585896492
id00927,0.367057502269745,0.208448350429535,0.48381718993187
id00934,0.547524988651276,0.265981405973434,0.209174171090126
id00935,0.238324537873268,0.459545999765396,0.30700871348381
id00939,0.214150488376617,0.299702107906342,0.470819145441055
id00940,0.443374067544937,0.240751892328262,0.313446074724197
id00942,0.378844410181046,0.778224647045136,0.215734824538231
id00943,0.177781492471695,0.102826021611691,0.414226472377777
id00946,0.421212762594223,0.118949346244335,0.291012614965439
id00955,0.407685607671738,0.333952963352203,0.294760972261429
id00967,0.171101659536362,0.263545155525208,0.73846447467804
id00969,0.401504009962082,0.402501881122589,0.177908048033714
id00970,0.232340633869171,0.444317311048508,0.0836274325847626
id00973,0.366155385971069,0.419163823127747,0.741152584552765
id00979,0.394372165203095,0.136518836021423,0.126378193497658
id00985,0.372851580381393,0.200923308730125,0.132469207048416
id00992,0.23277622461319,0.599087059497833,0.60015994310379
id00994,0.351156681776047,0.199989661574364,0.204851686954498
id01006,0.377128630876541,0.669521749019623,0.194988429546356
id01014,0.271714687347412,0.173374593257904,0.46869283914566
id01016,0.502179265022278,0.157103672623634,0.169817507266998
id01017,0.222708806395531,0.566856265068054,0.361489713191986
id01024,0.275111973285675,0.280877977609634,0.377612859010696
id01034,0.327121883630753,0.152265712618828,0.320125550031662
id01042,0.352186977863312,0.669857203960419,0.302261620759964
id01047,0.320691108703613,0.16694138944149,0.584384739398956
id01049,0.554928541183472,0.163201406598091,0.21707446873188
id01050,0.228025257587433,0.438813447952271,0.198540821671486
id01054,0.217046216130257,0.124447323381901,0.546598494052887
id01055,0.656381666660309,0.436739236116409,0.195213139057159
id01057,0.136646866798401,0.335791856050491,0.258188337087631
id01060,0.20697146654129,0.591986238956451,0.736079692840576
id01062,0.465410113334656,0.0722218528389931,0.170418798923492
id01065,0.236466467380524,0.638462960720062,0.0935014933347702
id01070,0.298123419284821,0.192823350429535,0.196999281644821
id01072,0.524052023887634,0.168713644146919,0.254824429750443
id01075,0.228383079171181,0.40921089053154,0.548176229000092
id01079,0.247564911842346,0.351347863674164,0.468007683753967
id01082,0.23489160835743,0.239441245794296,0.162572786211967
id01091,0.507908701896668,0.632575869560242,0.369419544935226
id01096,0.257199704647064,0.189688235521317,0.423052668571472
id01099,0.550489127635956,0.177735939621925,0.303885698318481
id01103,0.265928983688355,0.577428102493286,0.273061573505402
id01104,0.183581843972206,0.284584164619446,0.760703921318054
id01109,0.538011014461517,0.137987732887268,0.150366559624672
id01113,0.216183453798294,0.330623775720596,0.0889295116066933
id01114,0.245805516839027,0.311141282320023,0.471969425678253
id01116,0.556284546852112,0.358234941959381,0.374937236309052
id01120,0.241047203540802,0.547822654247284,0.153093382716179
id01123,0.202668264508247,0.260766595602036,0.639838039875031
id01125,0.587581396102905,0.191410750150681,0.202880620956421
id01128,0.23269122838974,0.348693132400513,0.15728135406971
id01130,0.179727405309677,0.38780665397644,0.377780050039291
id01133,0.359713971614838,0.263500213623047,0.235180020332336
id01139,0.298476159572601,0.855223894119263,0.387039870023727
id01141,0.341809868812561,0.0524880401790142,0.368602216243744
id01142,0.25701966881752,0.0922880992293358,0.332271337509155
id01146,0.313330590724945,0.36764469742775,0.299126416444778
id01148,0.429649740457535,0.500114440917969,0.764373362064362
id01151,0.710914373397827,0.132240831851959,0.0847750008106232
id01152,0.102573432028294,0.625649631023407,0.150851637125015
id01154,0.186512187123299,0.180062159895897,0.724098980426788
id01156,0.506495237350464,0.194288238883019,0.168440982699394
id01166,0.160676509141922,0.341479182243347,0.107460044324398
id01167,0.332828253507614,0.333808869123459,0.369043081998825
id01170,0.758004188537598,0.324712008237839,0.278624206781387
id01171,0.120002306997776,0.298108279705048,0.352332770824432
id01178,0.121993504464626,0.437221467494965,0.593281090259552
id01184,0.290079563856125,0.264670312404633,0.13746589422226
id01187,0.311386734247208,0.67647260427475,0.269253015518189
id01191,0.398533761501312,0.184622138738632,0.531463444232941
id01193,0.554928541183472,0.13890528678894,0.287227213382721
id01203,0.228025257587433,0.554928541183472,0.181309327483177
id01205,0.217046216130257,0.228025257587433,0.401964217424393
id01208,0.662647664546967,0.217046216130257,0.256886541843414
id01209,0.203689396381378,0.511933386325836,0.341149210929871
id01211,0.133662968873978,0.331181287765503,0.474860280752182
id01212,0.554928541183472,0.156885296106339,0.371725171804428
id01215,0.228025257587433,0.653096318244934,0.153414592146873
id01216,0.217046216130257,0.232937321066856,0.52294397354126
id01217,0.752922296524048,0.113966338336468,0.277860164642334
id01219,0.116799376904964,0.398860991001129,0.199195817112923
id01223,0.130278334021568,0.273350387811661,0.639615774154663
id01228,0.511474668979645,0.32778862118721,0.107135154306889
id01230,0.398546487092972,0.475459724664688,0.253249049186707
id01236,0.089978814125061,0.245181158185005,0.379203587770462
id01240,0.44395124912262,0.279359072446823,0.339875400066376
id01242,0.199042543768883,0.607547223567963,0.280921041965485
id01243,0.357006222009659,0.157702773809433,0.603795289993286
id01246,0.312390118837357,0.234750032424927,0.184019580483437
id01253,0.308888137340546,0.532950162887573,0.212185129523277
id01254,0.378721684217453,0.246001273393631,0.360247373580933
id01255,0.378943711519241,0.221048563718796,0.37197932600975
id01256,0.268059313297272,0.411254495382309,0.267773300409317
id01257,0.352996975183487,0.281079888343811,0.562658965587616
id01260,0.568113207817078,0.307665586471558,0.217271238565445
id01263,0.199422016739845,0.389010459184647,0.220069780945778
id01268,0.232464775443077,0.300378084182739,0.570627450942993
id01276,0.363776862621307,0.310611516237259,0.253984779119492
id01282,0.11888575553894,0.551641523838043,0.175387740135193
id01284,0.517337381839752,0.207556024193764,0.467371135950089
id01296,0.40099224448204,0.240802451968193,0.185851991176605
id01297,0.331015110015869,0.561578154563904,0.346776902675629
id01299,0.267992615699768,0.351430028676987,0.690380573272705
id01303,0.583532631397247,0.0869917944073677,0.183268293738365
id01308,0.20291043817997,0.31171578168869,0.126351088285446
id01323,0.213556915521622,0.431827932596207,0.622153639793396
id01326,0.482934772968292,0.256456345319748,0.190218970179558
id01332,0.358525156974793,0.698842763900757,0.187627375125885
id01334,0.158540010452271,0.116490788757801,0.682957768440247
id01338,0.501053214073181,0.184666410088539,0.18156486749649
id01339,0.344117730855942,0.415224373340607,0.135477393865585
id01340,0.154829040169716,0.322132468223572,0.45567312836647
id01352,0.512979626655579,0.262643188238144,0.330019921064377
id01354,0.262947976589203,0.409441292285919,0.214306905865669
id01355,0.224072366952896,0.376815646886826,0.487917989492416
id01356,0.630666077136993,0.213743060827255,0.200921341776848
id01358,0.202680617570877,0.622205972671509,0.311160653829575
id01360,0.16665330529213,0.200183004140854,0.505404114723206
id01362,0.402678638696671,0.177611038088799,0.328614979982376
id01364,0.266332656145096,0.543156921863556,0.165980875492096
id01365,0.330988764762878,0.291619420051575,0.685366749763489
id01379,0.733645856380463,0.165223613381386,0.194542020559311
id01383,0.163713604211807,0.687774121761322,0.120091207325459
id01385,0.102640502154827,0.170008704066277,0.287097781896591
id01388,0.557897508144379,0.142217203974724,0.596172153949738
id01389,0.280954480171204,0.587658822536469,0.116730064153671
id01392,0.161148011684418,0.198968797922134,0.720804512500763
id01407,0.233280688524246,0.213372379541397,0.135961264371872
id01410,0.197013020515442,0.321667224168777,0.143234223127365
id01417,0.56970626115799,0.594204783439636,0.531178414821625
id01420,0.19637942314148,0.0841279923915863,0.212670713663101
id01421,0.275150656700134,0.706439971923828,0.256150841712952
id01434,0.528469920158386,0.129016876220703,0.526521980762482
id01438,0.634984195232391,0.164543181657791,0.238589599728584
id01441,0.184927091002464,0.300267964601517,0.234888404607773
id01449,0.180088728666306,0.380510449409485,0.312500447034836
id01452,0.533065140247345,0.319221556186676,0.383922904729843
id01455,0.210131704807282,0.464672595262528,0.303576648235321
id01458,0.256803184747696,0.232441738247871,0.534420967102051
id01461,0.65674501657486,0.30288565158844,0.267332524061203
id01465,0.190482899546623,0.25591054558754,0.19824655354023
id01466,0.152772098779678,0.474898219108582,0.510259926319122
id01473,0.546481668949127,0.269191205501556,0.248989298939705
id01474,0.122883401811123,0.505677402019501,0.240750774741173
id01475,0.330634921789169,0.236848548054695,0.293962419033051
id01477,0.664814531803131,0.257474035024643,0.271502524614334
id01484,0.137731999158859,0.745249927043915,0.434535086154938
id01486,0.197453483939171,0.173364102840424,0.730354845523834
id01487,0.482036650180817,0.0813859850168228,0.131650015711784
id01490,0.3392713367939,0.712910830974579,0.137995108962059
id01495,0.178692072629929,0.177086964249611,0.201525896787643
id01497,0.454244315624237,0.110002167522907,0.681116163730621
id01505,0.296129554510117,0.410333782434464,0.117357961833477
id01510,0.249626100063324,0.327121138572693,0.591289758682251
id01520,0.680886507034302,0.262545078992844,0.203957006335258
id01522,0.140519291162491,0.51773065328598,0.204753249883652
id01525,0.178594216704369,0.253450125455856,0.590505659580231
id01526,0.575441002845764,0.228819206357002,0.273725241422653
id01539,0.275118857622147,0.789665043354034,0.135769158601761
id01544,0.149440124630928,0.123270332813263,0.578819990158081
id01546,0.561842381954193,0.0870645865797997,0.306689947843552
id01551,0.203340008854866,0.567318260669708,0.114490017294884
id01552,0.23481759428978,0.23954738676548,0.363102972507477
id01553,0.68246066570282,0.193134367465973,0.420715779066086
id01556,0.137166902422905,0.554812967777252,0.216181203722954
id01572,0.180372402071953,0.285426706075668,0.794981241226196
id01574,0.573824465274811,0.159760341048241,0.126457244157791
id01575,0.219335705041885,0.239803701639175,0.0785615295171738
id01578,0.206839829683304,0.586829721927643,0.658801138401032
id01581,0.227112784981728,0.173366576433182,0.204343512654305
id01582,0.278060495853424,0.104759573936462,0.136855348944664
id01584,0.494826763868332,0.720407605171204,0.38991391658783
id01586,0.564793229103088,0.174832820892334,0.420036047697067
id01591,0.245841011404991,0.428827196359634,0.190050065517426
id01592,0.189365744590759,0.370778352022171,0.558958172798157
id01594,0.687577962875366,0.200394481420517,0.102490596473217
id01598,0.123053796589375,0.250613868236542,0.338551223278046
id01599,0.18936824798584,0.319014132022858,0.679917693138123
id01605,0.744139015674591,0.430371999740601,0.183310136198998
id01611,0.106756195425987,0.392153173685074,0.13677217066288
id01616,0.149104759097099,0.284436285495758,0.40124037861824
id01617,0.336519032716751,0.323410511016846,0.227178499102592
id01618,0.244535252451897,0.547524988651276,0.371581166982651
id01621,0.418945759534836,0.238324537873268,0.493813008069992
id01631,0.466235309839249,0.214150488376617,0.2487782984972
id01632,0.265036463737488,0.395377367734909,0.257408708333969
id01635,0.268728196620941,0.219574615359306,0.425913482904434
id01637,0.324633568525314,0.385048031806946,0.334616005420685
id01639,0.344996213912964,0.540917992591858,0.239470452070236
id01642,0.330370247364044,0.143634483218193,0.442713111639023
id01643,0.28242301940918,0.31544753909111,0.463410466909409
id01645,0.327202379703522,0.671594619750977,0.0938764736056328
id01649,0.390374571084976,0.183592945337296,0.317665010690689
id01650,0.520903170108795,0.144812434911728,0.273861914873123
id01658,0.219102248549461,0.389750570058823,0.408473014831543
id01664,0.259994626045227,0.366926491260529,0.338442623615265
id01665,0.667855322360992,0.243322893977165,0.163589835166931
id01670,0.191177189350128,0.415383785963058,0.497967541217804
id01671,0.140967518091202,0.391358017921448,0.482479125261307
id01672,0.549482703208923,0.193258211016655,0.214233160018921
id01679,0.24942173063755,0.767285645008087,0.303287714719772
