id,EAP,HPL,MWS
id00210,3.57879546024023e-07,0.999999642120454,6.23267920739283e-24
id00214,0.710529967367568,0.289470032563454,6.89779238425067e-11
id00215,0.999989832237306,1.01677626937802e-05,1.75151331744785e-47
id00217,1.57095361941013e-61,1,5.1481375781632e-93
id00219,0.997053129272482,0.00294687072751798,1.61061118273716e-28
id00228,0.986358959083348,0.0136410340251503,6.89150172884238e-09
id00231,2.72923181418322e-31,1,1.11560982473669e-46
id00233,0.993729754808549,0.00627022991149695,1.52799544407212e-08
id00235,0.999999999999998,1.25037216166405e-28,1.48883438090545e-15
id00240,0.999928273464643,6.84375427293359e-05,3.28899262790055e-06
id00243,0.999999969437697,3.05623028692089e-08,7.45427440337535e-17
id00245,3.19285042621047e-35,2.71057413190077e-86,1
id00247,1,6.03226359044892e-62,8.42908582870345e-35
id00249,1.26772457855283e-208,5.32601192031634e-71,1
id00258,4.51330262926293e-09,1.01134970275203e-12,0.999999995485686
id00262,0.999999999999905,4.44812079853426e-50,9.46173118898787e-14
id00263,0.999999999998808,3.27881082327569e-30,1.19248035865245e-12
id00266,0.998197263349601,0.00176642795829466,3.63086921037372e-05
id00269,1.75158799820256e-13,4.10456805425163e-06,0.999995895431771
id00273,9.95418385858011e-20,2.7076782191018e-08,0.999999972923218
id00274,1,1.34396665714228e-87,3.07340593765112e-42
id00294,9.04291182027593e-13,1.25445696172786e-153,0.999999999999096
id00296,1.22007456769613e-20,1,9.20909550382136e-54
id00298,2.49374285843037e-13,0.999999999985363,1.43875941922285e-11
id00300,6.31718037603228e-09,0.486427529334918,0.513572464347902
id00305,7.80218365628706e-05,4.50468824031402e-30,0.999921978163437
id00313,0.328100172403802,1.95005633510128e-11,0.671899827576697
id00319,1,2.90133758668136e-16,5.08481456655283e-46
id00320,1,4.16994919321876e-17,3.08431563716713e-37
id00325,0.99999999977545,2.19455604495006e-10,5.09462021421183e-12
id00326,0.999999998812758,1.18714439345531e-09,9.72534231062802e-14
id00327,0.986800343669757,3.88350382289637e-11,0.0131996562914083
id00328,0.999999999999808,5.35290801626156e-23,1.91712683807907e-13
id00330,4.19621430063366e-05,0.998015821853437,0.00194221600355674
id00331,3.67882635068778e-74,8.74426128265505e-22,1
id00333,1.60412063294693e-12,5.12377267823161e-10,0.999999999486019
id00335,0.997337495204538,0.000118374072644119,0.00254413072281748
id00339,0.98933260372388,7.05462188285104e-13,0.0106673962754146
id00340,0.99999985760718,7.87781854828383e-11,1.42314041575321e-07
id00342,4.90707772764427e-38,0.999999999994434,5.56604177098258e-12
id00343,0.99733201966595,0.00266798033405046,8.10364543607737e-17
id00344,0.99987234836229,0.000127651637710427,4.74432312637606e-25
id00345,1,5.21652240258059e-22,4.2831777914316e-17
id00346,7.79556838055043e-91,3.01974768730015e-58,1
id00347,0.999960904251416,3.90953091531937e-05,4.39430802901146e-10
id00348,0.999999999977177,2.28209893914554e-11,1.69374666267553e-15
id00349,8.43132777746635e-11,5.86705745980149e-24,0.999999999915687
id00350,2.61035237580934e-29,2.83353909564328e-159,1
id00351,0.991748111281698,0.00825188081731537,7.90098665942873e-09
id00352,3.84859153249829e-23,1,5.8318447842983e-65
id00355,1.65756447894714e-26,1,5.15548752825252e-16
id00356,8.90298002876658e-15,0.999999999999991,5.71265866626493e-39
id00360,5.97996814112193e-11,1.39775315504077e-10,0.999999999800425
id00364,0.996962582355812,0.00303741642784636,1.21634179036824e-09
id00366,0.518983178840009,0.481016821159991,1.78173314436558e-18
id00367,0.234601479204528,0.765397310906844,1.20988862852329e-06
id00372,5.21042122409344e-07,0.295052416705033,0.704947062252845
id00373,2.18427758234151e-26,1,2.62137347593021e-16
id00378,0.0153245899014899,0.984666623960794,8.7861377160424e-06
id00380,0.998906036583359,2.27938881877931e-74,0.00109396341664113
id00382,0.997290533280961,2.53830305270964e-06,0.00270692841598659
id00395,0.988684052795003,0.0113159193454259,2.78595713578483e-08
id00397,1.05962016861073e-101,0,1
id00398,3.29641947844772e-34,1,1.44343982862884e-72
id00399,0.99998118272379,3.16550484089799e-14,1.88172761783823e-05
id00401,0.967820900969089,9.32495326061329e-09,0.0321790897059579
id00406,0.999968271628885,2.5405027703459e-05,6.32334341166392e-06
id00407,0.999999999992396,9.46470850477923e-79,7.60426811082337e-12
id00409,0.986750121179682,0.0132498771822165,1.63810082638674e-09
id00411,0.992083689781673,0.00791631021832715,1.93830793985351e-23
id00414,1.49668503197239e-141,2.39826512245617e-238,1
id00416,3.93217132638969e-20,0.999998368524553,1.63147544733923e-06
id00417,2.20064940925999e-07,0.999999779935059,8.9268853156663e-18
id00422,1,2.74942224199178e-30,2.88620839247431e-27
id00424,2.37337490896808e-13,9.77972460554451e-17,0.999999999999763
id00426,2.20135826944085e-10,4.34428523106569e-23,0.999999999779864
id00428,0.835465919122048,1.18299968095575e-39,0.164534080877952
id00430,0.351236488581537,0.648763499978919,1.14395445896927e-08
id00432,8.66074015969329e-58,8.65303009061303e-34,1
id00443,0.999998760234282,1.79257940808626e-17,1.23976571751644e-06
id00449,3.21275041841141e-12,5.00993323491187e-143,0.999999999996787
id00451,0.969608956662026,0.0303910430257067,3.12266992740351e-10
id00456,0.00883317669466818,0.991166823305332,2.72673730911288e-34
id00458,0.996708846658233,0.00329115334174848,1.87002352395532e-14
id00459,0.998519468832573,0.00148040266774111,1.28499686006257e-07
id00461,0.999989609632519,7.49862212328403e-21,1.03903674810319e-05
id00462,0.00177686945414799,0.998223130545184,6.67633358312863e-13
id00463,9.66008371319082e-15,6.25795294493334e-14,0.999999999999928
id00468,2.66405795439417e-06,0.999997335780681,1.61364482717759e-10
id00477,0.776908355162004,0.223091640536518,4.30147853112246e-09
id00478,0.0097098960271153,4.82739861422507e-12,0.990290103968057
id00479,2.97071693982447e-17,1,2.00811607109055e-42
id00481,8.65254805674715e-07,1.32466849212848e-06,0.999997810076702
id00486,2.78175081735062e-20,1.08962260651202e-30,1
id00487,0.00157154966281522,0.27535227749502,0.723076172842165
id00488,0.999997519868717,2.47981714173819e-06,3.14141138436189e-10
id00491,1,8.49251353745195e-23,6.08190195493245e-28
id00492,2.5736630608898e-07,1.54284367156656e-37,0.999999742633694
id00493,4.8165715347473e-46,1,5.85458819477594e-46
id00494,0.0048923349124818,0.293260560994606,0.701847104092912
id00497,3.74365424318585e-05,0.999962563457554,1.43666550072141e-14
id00500,8.74500436720057e-180,0.999999999973991,2.60088383017395e-11
id00502,0.0171186846475479,0.982881315218607,1.33845334901859e-10
id00503,0.914999418932056,6.74529214819904e-14,0.0850005810678766
id00504,0.00755334213371081,4.08510525259001e-09,0.992446653781184
id00509,1,3.42183642189659e-252,7.38226155330203e-61
id00511,6.5650156720747e-12,0.999999999993435,6.35762521188507e-50
id00513,4.32437947966547e-17,8.73777071007269e-140,1
id00517,3.77767198446065e-23,3.60708708367394e-52,1
id00525,0.999999640979247,3.20652532146228e-07,3.83682209228161e-08
id00527,2.01635232190482e-38,2.78086767493028e-70,1
id00530,2.62549186007196e-09,2.31629973127382e-15,0.999999997374506
id00534,4.30325037569558e-55,2.63000994834708e-264,1
id00536,1,4.59529805535546e-35,7.72583714312349e-83
id00540,0.99999999631723,3.68212153244843e-09,6.48777196438437e-13
id00543,2.05422579799786e-10,2.10782132058336e-13,0.999999999794367
id00544,0.0335326907475372,0.0401792538501319,0.926288055402331
id00549,8.94875959746526e-29,4.72827799336831e-40,1
id00557,0.929606753712349,0.00822990083947833,0.0621633454481727
id00561,1.2059432578805e-49,1,2.91109048983298e-38
id00563,0.955285775992762,0.0447142107024318,1.33048057940181e-08
id00565,1,7.42519608850175e-172,3.45093339426476e-198
id00568,1.63204981563019e-178,1,1.14632512652452e-23
id00571,2.10344048112858e-24,1.7870230836201e-114,1
id00573,1,8.56959792635165e-21,1.11605997802262e-31
id00574,2.65934310871948e-48,1,1.4651596293475e-171
id00579,0.00200977235201576,0.997978331015689,1.18966322950669e-05
id00580,1.81107095850726e-41,1.35134760117668e-95,1
id00581,1,8.37088289805751e-18,2.29558608341063e-36
id00583,5.37685014102844e-30,0.999995099074724,4.90092527586047e-06
id00585,0.956485461503325,1.00098861604508e-07,0.0435144383978128
id00586,0.896034835572695,0.103965163830029,5.97275772351278e-10
id00592,1,4.730056595486e-36,1.08333013287907e-45
id00595,4.96005088153148e-38,1,1.36225529928277e-66
id00599,9.01058070722235e-29,1.84530464429067e-215,1
id00600,2.97065106703167e-05,0.99997029348933,2.2975023386281e-47
id00603,2.59538194729588e-16,5.02578256901099e-170,1
id00608,0.821519167538809,0.178480822963787,9.49740423270265e-09
id00613,0.000123641066988122,2.57491263397832e-28,0.999876358933012
id00617,1,1.53910797545289e-137,2.71473213584047e-32
id00618,1,3.83158515246434e-50,8.72399562028399e-117
id00626,0.999980001582377,7.69078890084044e-78,1.99984176234004e-05
id00627,0.99998761774315,1.23822454352696e-05,1.14149549589437e-11
id00628,2.76218802452549e-79,5.13462544502213e-209,1
id00630,0.999999906447919,9.30291870896564e-08,5.22893590645171e-10
id00641,0.999593454905512,0.00040654509448825,8.68470138397754e-21
id00642,4.13047236860255e-14,0.999999785394647,2.14605311536826e-07
id00648,0.999184414371334,0.000815583320607748,2.3080580369195e-09
id00652,0.926877524256681,1.62750839610295e-22,0.0731224757433191
id00655,0.238951369723489,9.46488631510303e-36,0.761048630276511
id00656,0.000231027748814395,3.34797610874505e-18,0.999768972251186
id00658,9.64442412177744e-11,2.58855716640825e-199,0.999999999903556
id00659,1,6.50679557679846e-24,2.07671235976744e-65
id00670,0.999999988930034,1.10673500933398e-08,2.61633160794319e-12
id00678,1,1.54884746601533e-50,1.28787417574436e-31
id00681,0.997709186262141,0.00229081192287101,1.81498807224214e-09
id00684,0.999999999763141,2.36828052593204e-10,3.13794806853402e-14
id00686,0.778607882783685,0.221392114057305,3.15901021376594e-09
id00687,0.0637134267833704,2.51433677320249e-22,0.936286573216629
id00692,1,4.89708979250348e-18,1.8002676056295e-20
id00696,0.999795516622853,4.29555525388545e-43,0.000204483377146838
id00697,2.96779769972572e-12,8.854306367656e-05,0.999911456933356
id00699,1.70944450318092e-07,0.99999982905555,1.11347897362648e-19
id00701,3.8285220002299e-83,1.9236246750593e-19,1
id00703,1.048362076125e-28,8.33573727895882e-144,1
id00718,2.16411651091448e-06,2.46284649657359e-10,0.999997835637204
id00721,8.65753635301355e-20,4.26328704907754e-37,1
id00722,2.36515723532266e-25,1,9.73599163820377e-23
id00731,0.016259185773471,0.983740814226529,9.29532418130654e-30
id00735,8.39743950797573e-42,2.14132097325835e-36,1
id00737,0.999815113254454,0.000184462747558939,4.23997987312357e-07
id00744,0.991886475434261,0.00811336621002149,1.58355717071292e-07
id00751,0.999981735969791,1.82640302093564e-05,1.603436636714e-25
id00753,4.82281859649085e-11,0.999999999951772,1.52529349445685e-27
id00758,5.6216470723223e-07,0.999999437835293,3.72381849728453e-122
id00759,5.74712724021378e-12,0.999999999994252,1.22680957538862e-15
id00761,1.56357453105463e-10,1.25776796594243e-11,0.999999999831065
id00767,6.09484844289294e-05,0.999938871580485,1.79935085740985e-07
id00770,1,1.09326716734119e-43,8.94470236873277e-23
id00772,1,6.95544371297878e-43,3.97431128817553e-32
id00773,0.711309206645951,0.288690793354049,1.31340716156636e-17
id00780,7.20458112938568e-08,0.999999927954189,6.84750069247753e-23
id00784,3.16900253225117e-13,2.68015012365552e-28,0.999999999999683
id00785,0.999999999954064,1.49977699870669e-29,4.59361702758527e-11
id00794,3.99590849142915e-189,0.999999999996069,3.93096908204423e-12
id00795,1,6.89413629425851e-18,3.57923056596559e-75
id00797,0.999999999993956,2.17817882107698e-13,5.82585918153062e-12
id00803,5.3779417415856e-20,1,1.02722694869642e-55
id00804,8.40964952928444e-58,1.83039950898416e-53,1
id00812,4.48282702652251e-101,4.95667663770639e-59,1
id00814,5.32804187037514e-11,3.39546237370027e-06,0.999996604484346
id00820,1.12349732688065e-21,2.70996013602273e-09,0.99999999729004
id00821,0.999999999999918,4.25765753388358e-31,8.18088221873891e-14
id00823,3.31180109926326e-187,1,5.83065422381241e-17
id00828,0.999998744792597,1.25200867772985e-06,3.19872558990596e-09
id00831,1.27888816618675e-51,3.22312694966319e-55,1
id00835,1.09328527552458e-11,0.999999999989067,1.97996178278685e-20
id00837,3.0775172112509e-06,6.09681421716085e-05,0.999935954340617
id00841,0.0565337467966982,0.943466253202969,3.32426600421492e-13
id00842,0.999999999407378,2.39134101947207e-18,5.92621656647252e-10
id00843,0.999999999999971,1.43617744322261e-29,2.9521687246661e-14
id00845,0.415512198717311,0.584487801282689,1.78494865203321e-16
id00846,0.999778175187437,1.13433198876894e-06,0.000220690480574464
id00847,0.0598709371154293,0.940129062884571,2.81762384339662e-18
id00850,0.999999846725439,1.42260882770836e-21,1.53274560859688e-07
id00858,9.48768146541771e-22,1.17634025100172e-47,1
id00860,5.59361968380434e-09,5.988462433278e-06,0.999994005943947
id00865,0.0730093703823694,5.79646978635295e-06,0.926984833147844
id00868,0.999969291501097,1.78400578597528e-14,3.07084988855228e-05
id00869,0.998694221017079,5.5459237675507e-05,0.00125031974524531
id00873,0.226536993842574,0.773463006157426,6.06664869127567e-101
id00874,0.373682176659034,1.81937641345028e-12,0.626317823339147
id00876,0.991947086739755,0.00805291152796388,1.73228119351298e-09
id00878,1,6.89855484987704e-82,3.36957890237466e-95
id00879,1.24692791860481e-21,1,2.02270657366924e-36
id00882,0.968382169747076,0.0316177982326333,3.20202908737065e-08
id00886,4.75208025418034e-10,0.999897033468813,0.000102966055978344
id00896,1.08081287871251e-32,0.999854606389339,0.000145393610661231
id00901,7.07554050620184e-11,0.999999999929242,2.23308099604156e-15
id00902,3.02314548044237e-34,1,1.50009054855851e-24
id00903,0.999907572812644,9.24271873565216e-05,1.29212505047787e-37
id00906,4.49636919130332e-15,0.999999999999996,1.54787398866511e-56
id00907,0.16369033899562,0.836284036821163,2.56241832169668e-05
id00910,8.82410631691389e-05,0.999911758936831,1.89633414598299e-24
id00911,0.999932819892847,2.64622257640627e-17,6.71801071530896e-05
id00916,0.995942629579791,0.00405737042020845,7.09005083406505e-16
id00926,8.77029993449641e-22,0.999999999989221,1.07785241596113e-11
id00927,0.999999269412376,7.30490788502434e-07,9.68353231904492e-11
id00934,7.76488274617946e-31,1,2.08534653013595e-132
id00935,0.00171913017231637,0.998280869827684,1.33574741714443e-42
id00939,0.999999967704306,3.22956943222921e-08,8.81090496625732e-33
id00940,1.25561388820754e-13,0.999999999999875,5.51763804660533e-28
id00942,0.999999999999977,2.17826775466265e-14,1.66115144984107e-15
id00943,6.07055760446839e-25,1,3.05423831122659e-65
id00946,0.999999985588385,3.14537589113386e-18,1.44116147165607e-08
id00955,0.000201931053643165,0.999798045412957,2.35333992294493e-08
id00967,1.06540958722453e-32,1,5.20131687355679e-21
id00969,0.00998018927947191,0.990019755472032,5.52484961534109e-08
id00970,0.999999580244481,1.79597935724139e-10,4.19575921346627e-07
id00973,0.00090142863122899,0.030997826226649,0.968100745142122
id00979,6.64171720329056e-09,0.999999993358283,3.02832924047207e-34
id00985,4.95247209485352e-10,0.999999993533359,5.9713934528944e-09
id00992,1.80311071598769e-36,0.999999999994871,5.12952379556956e-12
id00994,6.42054299504312e-20,0.999999999998859,1.14117622018196e-12
id01006,0.555369546163099,0.438438171557135,0.006192282279766
id01014,0.98883230414499,0.0111676867026573,9.1523528757231e-09
id01016,5.31661806419693e-07,1.14049110059177e-27,0.999999468338194
id01017,4.37538946069253e-11,8.02147105380573e-11,0.999999999876031
id01024,0.999190424631526,0.000809570839865893,4.52860820726759e-09
id01034,3.40548869728114e-24,0.99999999990336,9.66401547174433e-11
id01042,1.35290972932727e-12,0.0110635719825003,0.988936428016147
id01047,0.999999998631801,2.02613497509786e-23,1.36819929205709e-09
id01049,0.99420271685359,0.00579709456998502,1.88576425271267e-07
id01050,1.7987352450589e-14,0.999999999999963,1.87528630492891e-14
id01054,0.999994744141239,5.4548860767149e-11,5.2558042122358e-06
id01055,3.07083267149167e-09,0.999999996929167,2.64739318064994e-44
id01057,0.999970909201986,2.88443147308269e-05,2.4648328350478e-07
id01060,0.0751329967709629,0.924867003229036,7.40773519214964e-16
id01062,0.0197523672504511,8.89821751462213e-93,0.980247632749549
id01065,2.52674000439087e-17,1,1.10248581459905e-72
id01070,5.00864365929655e-07,8.95676610711592e-16,0.999999499135633
id01072,0.997759068544003,0.00224091198374744,1.94722493567579e-08
id01075,1.57298318036835e-16,1,4.0839070920136e-23
id01079,2.09532667063212e-13,0.99999999999979,1.09360805295372e-16
id01082,3.46276667738117e-28,1,1.57166135713872e-50
id01091,0.998077240136966,0.00192275986303328,7.02019479072609e-16
id01096,0.99999999957982,1.34294224713297e-10,2.85885486421363e-10
id01099,5.24658784598635e-19,1,2.56032023608759e-16
id01103,6.25499523401293e-19,1,2.91420448964612e-49
id01104,0.999338871177108,0.000661128822892401,1.26201180637652e-46
id01109,0.992181348108146,0.00781844441059745,2.07481256526701e-07
id01113,1,1.34986227729737e-44,2.10256764020404e-52
id01114,0.0758668329451098,0.923665688284905,0.000467478769985133
id01116,1.13746218955699e-06,0.949246739109292,0.050752123428518
id01120,0.982484685168817,0.0175152747932152,4.00379681034213e-08
id01123,1,1.72738796445795e-29,1.98309007647374e-33
id01125,5.6231153370888e-05,5.72382612938316e-67,0.999943768846629
id01128,2.1191003209257e-18,1.3836967121062e-82,1
id01130,3.89570284179885e-18,1,4.19305642160569e-59
id01133,0.990883330803028,0.00911664619794015,2.29990319716044e-08
id01139,0.964148672815144,0.0358513088291511,1.83557045662802e-08
id01141,8.75249205715321e-185,1,7.00259823031522e-21
id01142,4.19460084337012e-09,0.934652488971229,0.0653475068341703
id01146,0.99920862512551,0.000791374874480005,9.77956139178862e-15
id01148,1,9.05288198046883e-31,8.68057708470924e-33
id01151,0.95354770458385,2.93035015634099e-14,0.0464522954161204
id01152,0.979198740184509,0.0208012497410351,1.00744554739872e-08
id01154,8.70383673565839e-37,1,1.50262943943381e-94
id01156,5.71458585983844e-18,1,2.18108960649704e-62
id01166,4.3013553529067e-21,0.999869784285181,0.000130215714818515
id01167,4.15220564898204e-20,0.999999822285861,1.77714138580047e-07
id01170,0.00016268602635748,0.999759713288705,7.76006849377624e-05
id01171,1,8.82758818784745e-27,6.53689455918061e-24
id01178,7.45102085120215e-12,4.83594104005922e-75,0.999999999992549
id01184,9.80108468613373e-08,0.999999901989153,2.14382782586468e-44
id01187,8.05778986253466e-175,1,7.27124600517066e-39
id01191,0.999999981906858,1.80926160032884e-08,5.25868660445679e-13
id01193,1,2.70154334161432e-23,2.47641023457708e-22
id01203,0.999999999980984,1.90159933749395e-11,1.14151955683343e-23
id01205,3.31842713099681e-21,4.38863588306561e-06,0.999995611364117
id01208,1,1.08269684703157e-43,2.44503310741505e-57
id01209,1,2.63243307773723e-88,6.69395313448743e-56
id01211,7.16515000380185e-12,0.999999815290695,1.84702139447524e-07
id01212,3.58420422560169e-08,0.999999964138286,1.96716942627095e-11
id01215,0.732409018339024,0.267590981660976,1.05954233039071e-20
id01216,1.02480020515359e-13,0.99999999482652,5.17337786268432e-09
id01217,1.11666787907282e-09,0.999999998883332,2.57514514207689e-23
id01219,0.999999999999801,4.00132257965667e-14,1.5898925480606e-13
id01223,1.81347483330801e-22,3.16870845555295e-28,1
id01228,0.99999999981581,4.32141331985577e-14,1.84146777834234e-10
id01230,1.88265378139475e-13,0.999999999999812,2.60905933229534e-33
id01236,2.62559931896703e-72,2.65607429659459e-21,1
id01240,4.2420773373477e-05,0.99938263477919,0.000574944447436305
id01242,2.38838128728634e-10,2.33030807149859e-29,0.999999999761162
id01243,0.999999999997754,2.13579488606875e-128,2.24578687583903e-12
id01246,0.998669434415993,0.001330559764917,5.81908983473277e-09
id01253,1.73592473776948e-31,1.31943398180829e-154,1
id01254,0.990878558421617,0.00912144157838286,1.7250992169109e-56
id01255,0.81093813974191,0.18906186025809,2.79976556953516e-18
id01256,1.16860710304983e-10,0.999999999851446,3.16933675446654e-11
id01257,7.59701328367799e-12,0.999999985381126,1.46112769799719e-08
id01260,0.999999999340922,6.59078579116014e-10,3.46336907370816e-27
id01263,0.999999999619889,3.80092908650636e-10,1.76478402347e-14
id01268,0.999999996192436,2.07946172239537e-11,3.78676918678066e-09
id01276,3.66801874674999e-24,1,1.11201966930225e-99
id01282,1,1.37370138579594e-46,4.2070038287256e-33
id01284,1,5.55313840233669e-45,1.89778510156897e-58
id01296,7.11891647319734e-06,0.999992881083527,7.75115809033232e-115
id01297,0.0624121133273305,0.937587886025646,6.47023709750403e-10
id01299,0.99999999987938,1.37505068402402e-49,1.20619987042016e-10
id01303,0.999999999999996,2.64135072284457e-27,4.2511068281027e-15
id01308,0.999999968007172,2.95943986427408e-08,2.39842939017624e-09
id01323,0.999999999997203,2.79676728066873e-12,4.48868582904692e-18
id01326,0.996285900396917,6.03426046219541e-07,0.00371349617703656
id01332,9.02481998281864e-25,1,1.56757490920944e-19
id01334,3.1504770382642e-10,0.999999999681083,3.86954983840582e-12
id01338,0.0100486991313874,0.989951300868613,1.27973202854428e-57
id01339,0.911810267692433,0.0881897323075457,2.12626928585249e-14
id01340,0.99998903058986,1.09684926543478e-05,9.17485822280051e-10
id01352,9.23965150647908e-22,0.999999947435268,5.25647321240252e-08
id01354,5.5095353153062e-27,0.999999999964724,3.52759025216592e-11
id01355,4.53787629739916e-48,1,1.82092242431925e-19
id01356,2.81174390905092e-13,0.999999999999719,1.20538007600329e-25
id01358,7.21037469762234e-13,0.999999999999279,2.27642168721916e-61
id01360,0.878451645711138,0.121547834980985,5.19307876838458e-07
id01362,0.999999999997625,1.65867068431752e-13,2.20940860309625e-12
id01364,7.1108762133929e-21,1,6.16030517976822e-74
id01365,0.520355730248086,0.479643847121679,4.22630234843159e-07
id01379,8.86555083548754e-05,0.0534703607461063,0.946440983745539
id01383,0.999999992582824,7.39756856030912e-09,1.96075802186944e-11
id01385,8.8898710005949e-12,0.999999985843147,1.41479626940576e-08
id01388,0.999707966486906,0.000292033513094363,9.41666005676621e-40
id01389,2.68950643721619e-47,1,5.98416487028579e-108
id01392,0.994788549913086,7.13759301981446e-10,0.00521144937315489
id01407,1,7.50468883886513e-188,1.29405481127844e-28
id01410,0.998814454360176,3.86863662494107e-12,0.0011855456359559
id01417,1,1.7315832979918e-17,4.99914103728229e-27
id01420,1.61799046705693e-30,1,2.17981820568284e-39
id01421,4.59796035969602e-13,0.99999999999954,1.28863899149425e-36
id01434,4.12737894350863e-05,2.25468763814627e-05,0.999936179334183
id01438,0.999999999999779,8.34860114403595e-18,2.21315255940185e-13
id01441,0.999999997851643,2.07250901974978e-88,2.14835665813386e-09
id01449,0.999797265729025,0.000192122232128564,1.06120388459746e-05
id01452,0.000124635847889203,0.999875364152111,6.16797363663648e-25
id01455,2.86813204129193e-06,0.999997131867958,3.95576049764706e-16
id01458,4.32423543838842e-13,0.999895933220972,0.000104066778595925
id01461,0.999999634644672,8.28369254004559e-09,3.57071635125557e-07
id01465,0.993406870483376,0.00657876525775453,1.43642588689561e-05
id01466,9.34601554272374e-21,1,2.07898625982507e-22
id01473,1.53807534362755e-06,0.999998461924656,1.18846691811845e-22
id01474,0.982229090933772,0.0177704160137885,4.93052439213448e-07
id01475,3.83993599270818e-33,1,2.67061107660533e-22
id01477,2.17562294461406e-14,0.999736401196284,0.000263598803694148
id01484,0.999999999999996,3.85640240175713e-15,7.49634913120648e-33
