id,HPL,EAP,MWS
id00217,0.455708288941935,0.307394216185576,0.236897494872489
id00219,0.304184254530486,0.368388708614107,0.327427036855407
id00228,0.0883240848282038,0.750284918918703,0.161390996253093
id00231,0.507373558173138,0.237980976454307,0.254645465372555
id00233,0.0903899717407278,0.668849372017315,0.240760656241957
id00235,0.13152867591826,0.247205448806139,0.621265875275601
id00240,0.119880048973147,0.721170174253219,0.158949776773634
id00243,0.270764682000896,0.461982763896507,0.267252554102598
id00245,0.320285298835648,0.396722071314337,0.282992629850015
id00247,0.153030203724784,0.651693088036633,0.195276708238583
id00249,0.357088427049559,0.347940504088798,0.294971068861643
id00258,0.250593647137759,0.15453317567812,0.594873177184121
id00262,0.373492173284398,0.529481140563884,0.097026686151718
id00263,0.112462610128113,0.663564491704702,0.223972898167185
id00266,0.102294384114189,0.541115294235235,0.356590321650577
id00269,0.410940976892285,0.148748341324499,0.440310681783216
id00273,0.511723400287112,0.251628621354399,0.236647978358489
id00274,0.168305389407449,0.706044454693576,0.125650155898974
id00294,0.218273167561753,0.478275563697381,0.303451268740866
id00296,0.795718451692239,0.145143787117516,0.0591377611902447
id00298,0.743874689545786,0.096389557987116,0.159735752467098
id00300,0.437156723741879,0.15959782904008,0.403245447218041
id00305,0.0128804262760964,0.0810195799936115,0.906099993730292
id00313,0.247706822898499,0.384615080189368,0.367678096912133
id00319,0.188924038868149,0.7169934880194,0.0940824731124509
id00320,0.451651936042979,0.408233738471832,0.140114325485189
id00325,0.181746785803452,0.608928981628897,0.209324232567652
id00326,0.0691429449130282,0.851461715428854,0.079395339658118
id00327,0.0436752755340722,0.239235726275126,0.717088998190802
id00328,0.0407002826118135,0.607558229506414,0.351741487881773
id00330,0.650187721132768,0.121062955268235,0.228749323598997
id00331,0.0742981811640886,0.140211979699132,0.785489839136779
id00333,0.238596884857732,0.341353131671742,0.420049983470525
id00335,0.350965493996227,0.495346462001268,0.153688044002505
id00339,0.291674169958487,0.238010966547479,0.470314863494034
id00340,0.158484714697765,0.466404308588828,0.375110976713407
id00342,0.82021791214726,0.101904724929675,0.0778773629230658
id00343,0.183050744978852,0.527052717821814,0.289896537199334
id00344,0.43446603821788,0.472352168704026,0.0931817930780938
id00345,0.0976534809530383,0.542338383472642,0.360008135574319
id00346,0.274147380336711,0.308518158186734,0.417334461476555
id00347,0.0644415811015493,0.766324474903964,0.169233943994487
id00348,0.299295668829184,0.548586146123872,0.152118185046944
id00349,0.36581073404864,0.398656741608445,0.235532524342914
id00350,0.0214554062125547,0.0418462892408546,0.936698304546591
id00351,0.0900231935065301,0.834886432356214,0.0750903741372553
id00352,0.516671787744442,0.253509870651496,0.229818341604063
id00355,0.63456516595569,0.267280933124474,0.0981539009198359
id00356,0.48113805327709,0.228218817363948,0.290643129358962
id00360,0.360316231992195,0.32421406848648,0.315469699521324
id00364,0.0861264531731615,0.858678019449604,0.0551955273772339
id00366,0.294226871951764,0.451073987162428,0.254699140885808
id00367,0.232300301232076,0.442638600739554,0.32506109802837
id00372,0.141634581477578,0.461585559379974,0.396779859142447
id00373,0.355882148850887,0.144928730121222,0.49918912102789
id00378,0.485166091745192,0.139957113069062,0.374876795185746
id00380,0.329134066323428,0.305768431857947,0.365097501818625
id00382,0.420853657724626,0.326847767777005,0.252298574498369
id00395,0.129585184473991,0.529239365221437,0.341175450304572
id00397,0.247232849763511,0.360467384502612,0.392299765733878
id00398,0.569285217844796,0.361073514925934,0.0696412672292704
id00399,0.0522143800188667,0.626241518424577,0.321544101556556
id00401,0.298606044960568,0.441698175138826,0.259695779900606
id00406,0.208138817918804,0.177904393468733,0.613956788612464
id00407,0.0310377443647836,0.876127026947373,0.0928352286878438
id00409,0.172810723921793,0.731816981708131,0.0953722943700761
id00411,0.370225696602796,0.614974538588796,0.0147997648084076
id00414,0.296312540126495,0.361459859097057,0.342227600776448
id00416,0.499800583808674,0.295009733293952,0.205189682897374
id00417,0.204468651857052,0.683814865350028,0.11171648279292
id00422,0.322369069101429,0.377578384999464,0.300052545899107
id00424,0.167404501604728,0.183051501636037,0.649543996759235
id00426,0.277718402638045,0.431716719855185,0.29056487750677
id00428,0.0953519807803583,0.238650100827699,0.665997918391943
id00430,0.538821280143297,0.162251164404573,0.29892755545213
id00432,0.187224525406985,0.218291976297957,0.594483498295058
id00443,0.0288493256964377,0.798498511708285,0.172652162595278
id00449,0.161061672814785,0.216686250512133,0.622252076673083
id00451,0.510136742119086,0.265212673644958,0.224650584235955
id00456,0.352267772870075,0.500706816710569,0.147025410419356
id00458,0.148698642777606,0.791028359140136,0.0602729980822578
id00459,0.206339565691606,0.548527159278263,0.24513327503013
id00461,0.0210424924500857,0.57396890882839,0.404988598721524
id00462,0.405591374331694,0.551053994347623,0.0433546313206829
id00463,0.0555808313116997,0.176640703603869,0.767778465084431
id00468,0.42944845162751,0.506000827788814,0.0645507205836762
id00477,0.236929310725484,0.485351926146612,0.277718763127904
id00478,0.33843397086227,0.389278071642145,0.272287957495585
id00479,0.652024548506721,0.194874654969328,0.153100796523951
id00481,0.406543077270794,0.21988320560791,0.373573717121296
id00486,0.351087394560358,0.292745618352395,0.356166987087247
id00487,0.154036656119381,0.223078274335212,0.622885069545407
id00488,0.191429022965792,0.61487540450104,0.193695572533168
id00491,0.0404531836314724,0.889511612764357,0.0700352036041703
id00492,0.12540522243925,0.266497333019515,0.608097444541234
id00493,0.395230051024701,0.217709332613238,0.387060616362061
id00494,0.191702884208011,0.211305166875763,0.596991948916226
id00497,0.301607487341336,0.357847199938853,0.340545312719811
id00500,0.519904436806746,0.238843412639303,0.241252150553952
id00502,0.310055206023345,0.444589742618088,0.245355051358568
id00503,0.0666020909172847,0.138507144256956,0.794890764825759
id00504,0.237277634002486,0.578312993332299,0.184409372665215
id00509,0.28192821599759,0.342415417246982,0.375656366755429
id00511,0.460678743130768,0.362489574928739,0.176831681940493
id00513,0.0745793528085766,0.487240269134946,0.438180378056478
id00517,0.108005196725959,0.228374935691278,0.663619867582762
id00525,0.212343735985438,0.598419814001859,0.189236450012704
id00527,0.435908721645896,0.253322982957745,0.310768295396358
id00530,0.176316395089342,0.257087607105663,0.566595997804995
id00534,0.193558506045425,0.155986814820412,0.650454679134163
id00536,0.210227609640289,0.558012781529834,0.231759608829877
id00540,0.0928986638613631,0.779423685131866,0.127677651006771
id00543,0.189947874839013,0.216545629434957,0.59350649572603
id00544,0.0638611347695981,0.52632269293476,0.409816172295642
id00549,0.135668122850748,0.177627880758345,0.686703996390907
id00557,0.209093111137125,0.374641289065499,0.416265599797377
id00561,0.657082677401564,0.255466294607356,0.0874510279910803
id00563,0.159735492557341,0.669740449554151,0.170524057888508
id00565,0.301608030253738,0.372333286604583,0.326058683141679
id00568,0.530974249244705,0.216722416242919,0.252303334512377
id00571,0.28549685013849,0.384036666387403,0.330466483474106
id00573,0.362119307214207,0.375281220770063,0.262599472015731
id00574,0.309252864799747,0.373382756667209,0.317364378533044
id00579,0.402231291123876,0.367199184056663,0.230569524819461
id00580,0.16943041291943,0.263295088704141,0.567274498376429
id00581,0.182390128561827,0.549713113761412,0.267896757676761
id00583,0.428893240580715,0.128857622873144,0.442249136546142
id00585,0.148363693904436,0.160724315999317,0.690911990096248
id00586,0.19698542687263,0.726490782809037,0.0765237903183332
id00592,0.301517068392443,0.582002576167658,0.116480355439899
id00595,0.563339109428719,0.241033216198054,0.195627674373228
id00599,0.0774906296857204,0.19882795323455,0.72368141707973
id00600,0.496144867979873,0.319100197552528,0.184754934467599
id00603,0.0227731537820099,0.230716844304915,0.746510001913075
id00608,0.366795086166353,0.380392546477824,0.252812367355823
id00613,0.107830939727654,0.177557479053316,0.714611581219031
id00617,0.298936772891443,0.376603679094969,0.324459548013588
id00618,0.252948488347373,0.594443121505183,0.152608390147444
id00626,0.211379853979533,0.441144130037368,0.347476015983099
id00627,0.398567543050872,0.460323825567018,0.14110863138211
id00628,0.192475703883464,0.301227491449532,0.506296804667004
id00630,0.338785961648776,0.552554297109057,0.108659741242167
id00641,0.114904321442939,0.763798053310214,0.121297625246847
id00642,0.483447501296217,0.193704371778251,0.322848126925531
id00648,0.19818192200945,0.379432867317248,0.422385210673303
id00652,0.0603641032716825,0.170613932767329,0.769021963960989
id00655,0.0169027263807223,0.365602475311493,0.617494798307785
id00656,0.0552267862213856,0.55884733544798,0.385925878330634
id00658,0.266261887094127,0.380097371171417,0.353640741734456
id00659,0.395583538766488,0.380659961832116,0.223756499401396
id00670,0.146461968419441,0.707162656131661,0.146375375448898
id00678,0.223750989951718,0.5541842105615,0.222064799486783
id00681,0.392069660456325,0.455257521164657,0.152672818379018
id00684,0.152211553817824,0.609335113480072,0.238453332702103
id00686,0.376087397848824,0.28656888590453,0.337343716246646
id00687,0.117908294048459,0.246975795819662,0.635115910131879
id00692,0.475597674703468,0.405789981041404,0.118612344255128
id00696,0.194468338900536,0.507303265474692,0.298228395624772
id00697,0.264574916761691,0.221305115413787,0.514119967824522
id00699,0.204543033568844,0.565869500041676,0.229587466389481
id00701,0.29122042420872,0.184581282471628,0.524198293319653
id00703,0.24846690035896,0.38057136357919,0.37096173606185
id00718,0.161668555054261,0.404529786727476,0.433801658218263
id00721,0.193359055042089,0.283543453305011,0.5230974916529
id00722,0.274405942695701,0.510360237787045,0.215233819517254
id00731,0.424021972357567,0.233586100907177,0.342391926735256
id00735,0.311643063135473,0.346922390482098,0.341434546382429
id00737,0.0888766917312621,0.70090190295088,0.210221405317858
id00744,0.158289560949271,0.682570017029005,0.159140422021725
id00751,0.27205753134272,0.356539359713979,0.371403108943301
id00753,0.363396223505964,0.413602951251976,0.22300082524206
id00758,0.58027716962368,0.18631059792352,0.2334122324528
id00759,0.828079276746461,0.0498386709697182,0.122082052283821
id00761,0.318088484995036,0.225693351716193,0.45621816328877
id00767,0.128999467140772,0.39456483968347,0.476435693175758
id00770,0.0402556385285951,0.800185535346056,0.159558826125349
id00772,0.156761466339784,0.674526527280233,0.168712006379983
id00773,0.736447129753718,0.119312055191818,0.144240815054464
id00780,0.574271048256948,0.25074786236766,0.174981089375392
id00784,0.172960735479608,0.392574402775905,0.434464861744486
id00785,0.11500261841696,0.653986311859732,0.231011069723308
id00794,0.699028386668915,0.0921877814499504,0.208783831881135
id00795,0.257516973106026,0.591474224482623,0.151008802411351
id00797,0.0231293862991421,0.564036152735458,0.4128344609654
id00803,0.415333863370091,0.383064822802865,0.201601313827044
id00804,0.277348746180343,0.300349525972018,0.422301727847639
id00812,0.211810460900555,0.163711749148027,0.624477789951418
id00814,0.113276882737844,0.35065195818413,0.536071159078026
id00820,0.299151707648444,0.323466539863729,0.377381752487826
id00821,0.272159818006132,0.373905446738604,0.353934735255265
id00823,0.590641804364442,0.173537660875071,0.235820534760486
id00828,0.0686824185043337,0.706050611642769,0.225266969852897
id00831,0.341762525807281,0.34715351111243,0.311083963080289
id00835,0.350934928405448,0.412191331493071,0.236873740101481
id00837,0.231356585745496,0.402822920893762,0.365820493360742
id00841,0.592912377355081,0.195371268769489,0.21171635387543
id00842,0.248869838565064,0.590189448363342,0.160940713071594
id00843,0.240644144700279,0.444251330431249,0.315104524868473
id00845,0.259960374084889,0.705454112091981,0.0345855138231307
id00846,0.558222877438062,0.168700725813936,0.273076396748002
id00847,0.424675410575315,0.504830248556819,0.0704943408678663
id00850,0.0682051879733807,0.682316080846898,0.249478731179721
id00858,0.0778716188231423,0.245618884528686,0.676509496648171
id00860,0.484248520834634,0.113968582615368,0.401782896549998
id00865,0.431839286368756,0.259050951395154,0.30910976223609
id00868,0.098513592863691,0.554787961284706,0.346698445851603
id00869,0.0748276080837041,0.546450632054877,0.378721759861419
id00873,0.208522931635554,0.528783439761526,0.26269362860292
id00874,0.0681266478995656,0.757000644093837,0.174872708006597
id00876,0.102127315631176,0.752994209953317,0.144878474415508
id00878,0.298992285746437,0.376285077035681,0.324722637217882
id00879,0.417369717869998,0.406852115713804,0.175778166416199
id00882,0.154945656289055,0.727264864165464,0.117789479545481
id00886,0.219884251195469,0.624552133438857,0.155563615365674
id00896,0.371696154074917,0.0923014545966344,0.536002391328448
id00901,0.358449766327474,0.298288852168848,0.343261381503678
id00902,0.438030102834284,0.345680283571732,0.216289613593984
id00903,0.1566336117216,0.623352277242432,0.220014111035967
id00906,0.297765093954378,0.453883311949861,0.248351594095761
id00907,0.0924783330217303,0.565666338697469,0.341855328280801
id00910,0.50809909219683,0.368996240812149,0.122904666991021
id00911,0.0205676801422978,0.65075021643319,0.328682103424512
id00916,0.123874221226178,0.801099993388371,0.0750257853854512
id00926,0.524168649296828,0.310479794779195,0.165351555923976
id00927,0.0836394716682638,0.70698058698288,0.209379941348856
id00934,0.333963791346247,0.432834348736434,0.233201859917318
id00935,0.277306894306659,0.296222593521062,0.426470512172279
id00939,0.380870708601495,0.30052119244324,0.318608098955265
id00940,0.319140677789505,0.502927134970115,0.17793218724038
id00942,0.129424206073208,0.802395939242906,0.068179854683886
id00943,0.564037506477662,0.31676884899878,0.119193644523558
id00946,0.32347958930933,0.565045769643123,0.111474641047547
id00955,0.308368423516684,0.291054283396883,0.400577293086433
id00967,0.769312679437167,0.149990429478693,0.080696891084139
id00969,0.434168903643182,0.492501885466171,0.0733292108906463
id00970,0.0559061666597194,0.742284720603985,0.201809112736296
id00973,0.242759995051432,0.413038577474087,0.34420142747448
id00979,0.257835342358941,0.33218569674379,0.409978960897269
id00985,0.343338585917034,0.485910136110363,0.170751277972603
id00992,0.360851547069507,0.306374614971858,0.332773837958635
id00994,0.586600005009752,0.174070679343153,0.239329315647094
id01006,0.155621524286018,0.559254918890917,0.285123556823065
id01014,0.115488002298653,0.719785307523738,0.164726690177609
id01016,0.186276779639478,0.427377099611836,0.386346120748686
id01017,0.45078805341634,0.331496324175569,0.217715622408091
id01024,0.076266582717146,0.738877126983878,0.184856290298976
id01034,0.832283132517925,0.0998987280184998,0.0678181394635757
id01042,0.235737622643237,0.177578450893995,0.586683926462768
id01047,0.0398700161745883,0.437515576016207,0.522614407809204
id01049,0.128209744797477,0.369873476706431,0.501916778496092
id01050,0.481892869125516,0.386694710737943,0.131412420136541
id01054,0.0356297142442865,0.633478211098763,0.33089207465695
id01055,0.509109634412065,0.36976424248193,0.121126123106005
id01057,0.0721383785283389,0.407849077421892,0.52001254404977
id01060,0.510092657701386,0.374709525485098,0.115197816813516
id01062,0.203428053721338,0.327417184670324,0.469154761608338
id01065,0.472514026841855,0.317096099493203,0.210389873664942
id01070,0.366457315467232,0.40965049903245,0.223892185500319
id01072,0.0830562148324171,0.782242765845677,0.134701019321906
id01075,0.808213330484858,0.144641359544039,0.0471453099711032
id01079,0.845949262573592,0.10058896294772,0.0534617744786883
id01082,0.660253996540542,0.189111958936268,0.15063404452319
id01091,0.115016195909672,0.719805882382776,0.165177921707552
id01096,0.711960822733259,0.205414949738926,0.0826242275278145
id01099,0.627793456040144,0.16742638400445,0.204780159955406
id01103,0.30862931455901,0.286756330736697,0.404614354704293
id01104,0.500501940832731,0.354253035484455,0.145245023682814
id01109,0.087522058148151,0.479947858201817,0.432530083650033
id01113,0.0797855749773893,0.773517857839739,0.146696567182871
id01114,0.373551777854012,0.27643441554679,0.350013806599199
id01116,0.63966123056503,0.227610895968724,0.132727873466247
id01120,0.185144246441156,0.567091260103088,0.247764493455756
id01123,0.0509934717335118,0.774094721523287,0.174911806743202
id01125,0.0518328536290104,0.310209873860543,0.637957272510447
id01128,0.060555436334542,0.633559628116598,0.305884935548861
id01130,0.513757052130016,0.375216666527959,0.111026281342024
id01133,0.0937314225282868,0.633426127121793,0.27284245034992
id01139,0.207319601023119,0.575903433942188,0.216776965034693
id01141,0.880076600711007,0.0805146656463106,0.0394087336426827
id01142,0.122911963802243,0.479786077829323,0.397301958368434
id01146,0.0764925155868946,0.835005849302441,0.0885016351106649
id01148,0.124399490974188,0.738835176625787,0.136765332400026
id01151,0.288664502206026,0.28855727605498,0.422778221738995
id01152,0.107009255007183,0.712687098267197,0.18030364672562
id01154,0.430048881336554,0.446695939201173,0.123255179462273
id01156,0.333314375063469,0.534306491522611,0.13237913341392
id01166,0.441844294069704,0.110493081567778,0.447662624362517
id01167,0.341549252874537,0.220022752419902,0.438427994705561
id01170,0.460623293930335,0.309708151021588,0.229668555048078
id01171,0.17234115104893,0.680315162667626,0.147343686283444
id01178,0.0460360809688839,0.422886381681098,0.531077537350018
id01184,0.303881816055544,0.264118851307545,0.431999332636911
id01187,0.411776399948202,0.400049830610625,0.188173769441173
id01191,0.409605438865743,0.246961446075878,0.343433115058378
id01193,0.350163095864342,0.528995334348391,0.120841569787268
id01203,0.268594710095499,0.431013629403014,0.300391660501487
id01205,0.205059867234644,0.278176864094433,0.516763268670923
id01208,0.258545488437012,0.472969538761414,0.268484972801575
id01209,0.150850136946811,0.577270640882833,0.271879222170356
id01211,0.438670294486449,0.321071817781654,0.240257887731897
id01212,0.483136973149315,0.418161148943222,0.098701877907463
id01215,0.663217500666109,0.194492650273557,0.142289849060334
id01216,0.813402432934641,0.0628279699642165,0.123769597101143
id01217,0.79925193140346,0.128594266679614,0.0721538019169259
id01219,0.156846727299812,0.743292287120641,0.0998609855795478
id01223,0.277491887315437,0.501253581850775,0.221254530833787
id01228,0.074712012179292,0.713398419737764,0.211889568082944
id01230,0.364072199697769,0.376422305642013,0.259505494660218
id01236,0.0683830017292477,0.222043128522518,0.709573869748234
id01240,0.211843540121993,0.129489838763211,0.658666621114797
id01242,0.255469642958614,0.307284167702663,0.437246189338723
id01243,0.174861112501451,0.438327117792446,0.386811769706104
id01246,0.377469600735579,0.523997727618146,0.0985326716462747
id01253,0.125688646004931,0.31181114856581,0.562500205429259
id01254,0.406644406723535,0.406669178612816,0.18668641466365
id01255,0.45183400579601,0.399620171533071,0.148545822670918
id01256,0.338603083851079,0.559424382588769,0.101972533560151
id01257,0.421990752282368,0.181689891573656,0.396319356143977
id01260,0.0751655439401919,0.822744859974475,0.102089596085333
id01263,0.0372877017756989,0.921070823055546,0.041641475168755
id01268,0.0642967605260361,0.830594190520543,0.10510904895342
id01276,0.388408105327338,0.524405718104347,0.0871861765683153
id01282,0.388913843017111,0.390001496901935,0.221084660080955
id01284,0.344437944137816,0.38474131796713,0.270820737895054
id01296,0.408453742116517,0.310883209471533,0.280663048411951
id01297,0.0880770531215908,0.566258341045068,0.345664605833341
id01299,0.0839682610536531,0.425164132260763,0.490867606685584
id01303,0.179096249431649,0.500757571775378,0.320146178792973
id01308,0.0535703153672044,0.796342306333128,0.150087378299668
id01323,0.0601194173738128,0.901728297219118,0.0381522854070697
id01326,0.155451226054807,0.489374794537988,0.355173979407205
id01332,0.651287315300667,0.302481936258394,0.0462307484409387
id01334,0.630460821364114,0.290842555304257,0.078696623331629
id01338,0.40210689293852,0.542225972383979,0.055667134677501
id01339,0.215548298227387,0.699175409280072,0.0852762924925415
id01340,0.0744654940340334,0.803628627544038,0.121905878421929
id01352,0.411763015181587,0.311210564528304,0.277026420290109
id01354,0.51434538022363,0.356334488303617,0.129320131472753
id01355,0.506874045334628,0.298575821202904,0.194550133462469
id01356,0.361058040422537,0.454960892403756,0.183981067173707
id01358,0.278574742676789,0.527988372310611,0.193436885012601
id01360,0.253413778222429,0.485541418074372,0.2610448037032
id01362,0.144832218413268,0.777062995034768,0.0781047865519647
id01364,0.424126727737685,0.48398048450218,0.0918927877601346
id01365,0.267564098066191,0.543273110884705,0.189162791049104
id01379,0.430914032492982,0.268163655321755,0.300922312185263
id01383,0.116575787394046,0.806295167305041,0.0771290453009129
id01385,0.607942016048996,0.207639703977703,0.184418279973301
id01388,0.401389569817193,0.325301814247052,0.273308615935756
id01389,0.733852634082201,0.150826895286078,0.115320470631721
id01392,0.240081201442531,0.346877146826422,0.413041651731047
id01407,0.23427514055354,0.446555592784175,0.319169266662285
id01410,0.1355512831823,0.321585149362007,0.542863567455693
id01417,0.44247349028171,0.377931073562368,0.179595436155923
id01420,0.655589968427191,0.20225727275364,0.142152758819169
id01421,0.335365215012202,0.349146150662034,0.315488634325763
id01434,0.0600721724562729,0.735144428470688,0.204783399073039
id01438,0.144966301348307,0.424180203484764,0.430853495166929
id01441,0.087448648060517,0.643553429039636,0.268997922899847
id01449,0.426820080403253,0.339921260019503,0.233258659577244
id01452,0.133215261823399,0.607072533304791,0.25971220487181
id01455,0.509992619260769,0.324726667510427,0.165280713228803
id01458,0.479029726459194,0.148246887691437,0.372723385849369
id01461,0.485282250749658,0.395831325430002,0.11888642382034
id01465,0.0832447183103533,0.330679473886309,0.586075807803338
id01466,0.471553705635936,0.314793426051125,0.21365286831294
id01473,0.372114386287119,0.4808556125066,0.147030001206281
id01474,0.0366495760135544,0.411297398362356,0.552053025624089
id01475,0.513442319516605,0.208160080538087,0.278397599945307
id01477,0.343290878710787,0.257401212336162,0.399307908953051
id01484,0.233771448973672,0.455620734448125,0.310607816578204
id01486,0.222236551417191,0.654371357816995,0.123392090765814
id01487,0.349388023124098,0.186947378437508,0.463664598438394
id01490,0.115834438196992,0.328911007561978,0.55525455424103
id01495,0.10685185156859,0.686991445044511,0.206156703386898
id01497,0.339692432424809,0.294415655341273,0.365891912233919
id01505,0.406925784611453,0.452919418024059,0.140154797364488
id01510,0.666069053749795,0.148451120120651,0.185479826129554
id01520,0.255243970624391,0.510390553489554,0.234365475886055
id01522,0.484013890396409,0.350265216392165,0.165720893211426
id01525,0.133267382403992,0.485766753084038,0.38096586451197
id01526,0.377782776971694,0.383236556402684,0.238980666625623
id01539,0.331150550710858,0.41069659021919,0.258152859069952
id01544,0.0679277494617801,0.771613971268983,0.160458279269237
id01546,0.442392595580905,0.262035714661041,0.295571689758055
id01551,0.291576017947895,0.377804207063595,0.33061977498851
id01552,0.216474559181904,0.358945875833982,0.424579564984114
id01553,0.0874447006975762,0.692167863106161,0.220387436196263
id01556,0.150617301319086,0.150993928861922,0.698388769818993
id01572,0.751381780057672,0.131550302190819,0.117067917751508
id01574,0.403258073269647,0.164844068840814,0.431897857889538
id01575,0.106669229719841,0.679301910163012,0.214028860117146
id01578,0.116901164293429,0.231153294904911,0.65194554080166
id01581,0.0559709430655916,0.0864040031244961,0.857625053809912
id01582,0.627740947861801,0.219726685494297,0.152532366643902
id01584,0.206443177399966,0.630690507321967,0.162866315278067
id01586,0.463917705993008,0.31207494844542,0.224007345561572
id01591,0.141354815053295,0.640044483679732,0.218600701266973
id01592,0.272509510768194,0.344256161941596,0.38323432729021
id01594,0.161111571153904,0.661530352755685,0.177358076090411
id01598,0.185712776833887,0.605283806699392,0.20900341646672
id01599,0.461690593711222,0.344154812660043,0.194154593628735
id01605,0.367995896091355,0.496530134119028,0.135473969789617
id01611,0.241698511917028,0.486940299825565,0.271361188257407
id01616,0.699415267244773,0.1928108470236,0.107773885731628
id01617,0.276056927936117,0.604574021008038,0.119369051055845
id01618,0.597670076142673,0.116001039482939,0.286328884374387
id01621,0.281095304832581,0.671304858683671,0.0475998364837473
id01631,0.424822717689312,0.438190144960195,0.136987137350493
id01632,0.0668456243345995,0.458062875472558,0.475091500192843
id01635,0.418167732992783,0.241601214843676,0.340231052163542
id01637,0.395732973247078,0.189071640468135,0.415195386284787
id01639,0.367757333515581,0.486978446751832,0.145264219732586
id01642,0.574081657655739,0.239264289306463,0.186654053037798
id01643,0.271617937788676,0.447811511964782,0.280570550246543
id01645,0.300700884639817,0.558609109697827,0.140690005662356
id01649,0.107009255007183,0.712687098267197,0.18030364672562
id01650,0.0471932657040536,0.227943534283291,0.724863200012655
id01658,0.214742888394391,0.445500992971801,0.339756118633808
id01664,0.759582405422078,0.198037338019242,0.0423802565586802
id01665,0.48531650704245,0.400504630028523,0.114178862929028
id01670,0.344959430835887,0.521479893191939,0.133560675972174
